"Node id (0-based)","[0] vertex (==1)","[1] degree","[2] 2-path","[3] bifork","[4] 3-cycle"
42001,1,0,0,-0,0
42002,1,0,0,-0,0
42003,1,0,0,-0,0
42004,1,0,0,-0,0
42005,1,0,0,-0,0
42006,1,2,0,0,1
42007,1,1,0,0,0
42008,1,0,0,-0,0
42009,1,1,6,0,0
42010,1,1,1,0,0
42011,1,1,1,0,0
42012,1,0,0,-0,0
42013,1,0,0,-0,0
42014,1,1,0,0,0
42015,1,1,0,0,0
42016,1,2,1,1,0
42017,1,2,2,1,0
42018,1,1,1,0,0
42019,1,1,2,0,0
42020,1,2,2,0,1
42021,1,0,0,-0,0
42022,1,1,0,0,0
42023,1,1,0,0,0
42024,1,0,0,-0,0
42025,1,2,3,1,0
42026,1,2,3,1,0
42027,1,1,0,0,0
42028,1,1,1,0,0
42029,1,1,0,0,0
42030,1,1,0,0,0
42031,1,0,0,-0,0
42032,1,0,0,-0,0
42033,1,2,0,1,0
42034,1,0,0,-0,0
42035,1,1,0,0,0
42036,1,3,1,2,1
42037,1,1,2,0,0
42038,1,0,0,-0,0
42039,1,0,0,-0,0
42040,1,0,0,-0,0
42041,1,1,2,0,0
42042,1,3,1,2,1
42043,1,1,1,0,0
42044,1,0,0,-0,0
42045,1,0,0,-0,0
42046,1,1,0,0,0
42047,1,1,0,0,0
42048,1,3,1,0,3
42049,1,4,1,3,3
42050,1,3,1,0,3
42051,1,0,0,-0,0
42052,1,1,0,0,0
42053,1,0,0,-0,0
42054,1,1,1,0,0
42055,1,2,0,1,0
42056,1,1,1,0,0
42057,1,2,3,1,0
42058,1,1,1,0,0
42059,1,0,0,-0,0
42060,1,0,0,-0,0
42061,1,0,0,-0,0
42062,1,1,3,0,0
42063,1,1,3,0,0
42064,1,4,2,5,1
42065,1,0,0,-0,0
42066,1,1,0,0,0
42067,1,3,1,0,3
42068,1,3,1,0,3
42069,1,3,1,0,3
42070,1,1,6,0,0
42071,1,0,0,-0,0
42072,1,0,0,-0,0
42073,1,1,0,0,0
42074,1,1,1,0,0
42075,1,0,0,-0,0
42076,1,1,1,0,0
42077,1,2,5,1,0
42078,1,2,3,0,1
42079,1,3,3,1,2
42080,1,0,0,-0,0
42081,1,0,0,-0,0
42082,1,1,0,0,0
42083,1,1,0,0,0
42084,1,2,0,0,1
42085,1,2,0,0,1
42086,1,0,0,-0,0
42087,1,2,0,0,1
42088,1,2,0,0,1
42089,1,0,0,-0,0
42090,1,0,0,-0,0
42091,1,0,0,-0,0
42092,1,1,2,0,0
42093,1,3,3,2,1
42094,1,0,0,-0,0
42095,1,0,0,-0,0
42096,1,0,0,-0,0
42097,1,1,0,0,0
42098,1,0,0,-0,0
42099,1,2,0,0,1
42100,1,2,0,0,1
42101,1,0,0,-0,0
42102,1,1,0,0,0
42103,1,0,0,-0,0
42104,1,2,3,1,0
42105,1,1,1,0,0
42106,1,1,2,0,0
42107,1,3,15,3,0
42108,1,7,5,6,15
42109,1,1,0,0,0
42110,1,0,0,-0,0
42111,1,0,0,-0,0
42112,1,0,0,-0,0
42113,1,0,0,-0,0
42114,1,0,0,-0,0
42115,1,1,0,0,0
42116,1,0,0,-0,0
42117,1,1,0,0,0
42118,1,1,0,0,0
42119,1,0,0,-0,0
42120,1,1,0,0,0
42121,1,3,6,3,0
42122,1,1,1,0,0
42123,1,0,0,-0,0
42124,1,1,0,0,0
42125,1,0,0,-0,0
42126,1,0,0,-0,0
42127,1,1,4,0,0
42128,1,2,5,1,0
42129,1,2,3,0,1
42130,1,0,0,-0,0
42131,1,2,3,0,1
42132,1,1,2,0,0
42133,1,1,0,0,0
42134,1,3,18,2,1
42135,1,0,0,-0,0
42136,1,5,27,4,6
42137,1,0,0,-0,0
42138,1,2,3,1,0
42139,1,3,8,2,1
42140,1,3,8,2,1
42141,1,1,0,0,0
42142,1,0,0,-0,0
42143,1,2,1,0,1
42144,1,2,1,0,1
42145,1,0,0,-0,0
42146,1,0,0,-0,0
42147,1,0,0,-0,0
42148,1,0,0,-0,0
42149,1,0,0,-0,0
42150,1,1,0,0,0
42151,1,1,1,0,0
42152,1,1,0,0,0
42153,1,0,0,-0,0
42154,1,0,0,-0,0
42155,1,1,4,0,0
42156,1,0,0,-0,0
42157,1,0,0,-0,0
42158,1,0,0,-0,0
42159,1,0,0,-0,0
42160,1,1,0,0,0
42161,1,0,0,-0,0
42162,1,2,4,0,1
42163,1,2,5,1,0
42164,1,1,1,0,0
42165,1,0,0,-0,0
42166,1,0,0,-0,0
42167,1,1,0,0,0
42168,1,1,0,0,0
42169,1,0,0,-0,0
42170,1,1,1,0,0
42171,1,2,1,1,0
42172,1,1,3,0,0
42173,1,1,2,0,0
42174,1,1,1,0,0
42175,1,2,3,1,0
42176,1,2,18,1,0
42177,1,0,0,-0,0
42178,1,0,0,-0,0
42179,1,3,7,2,1
42180,1,3,6,2,1
42181,1,2,5,1,0
42182,1,1,1,0,0
42183,1,2,5,1,0
42184,1,1,0,0,0
42185,1,1,2,0,0
42186,1,0,0,-0,0
42187,1,1,2,0,0
42188,1,1,0,0,0
42189,1,3,16,2,1
42190,1,1,1,0,0
42191,1,1,0,0,0
42192,1,0,0,-0,0
42193,1,0,0,-0,0
42194,1,6,19,9,6
42195,1,0,0,-0,0
42196,1,2,4,1,0
42197,1,0,0,-0,0
42198,1,1,2,0,0
42199,1,1,0,0,0
42200,1,3,15,3,0
42201,1,4,11,5,1
42202,1,1,0,0,0
42203,1,1,0,0,0
42204,1,0,0,-0,0
42205,1,1,4,0,0
42206,1,6,19,13,2
42207,1,6,18,13,2
42208,1,2,12,1,0
42209,1,2,2,0,1
42210,1,0,0,-0,0
42211,1,0,0,-0,0
42212,1,1,0,0,0
42213,1,1,0,0,0
42214,1,1,0,0,0
42215,1,1,0,0,0
42216,1,0,0,-0,0
42217,1,1,0,0,0
42218,1,0,0,-0,0
42219,1,0,0,-0,0
42220,1,0,0,-0,0
42221,1,1,0,0,0
42222,1,0,0,-0,0
42223,1,3,7,0,3
42224,1,2,0,1,0
42225,1,1,1,0,0
42226,1,0,0,-0,0
42227,1,0,0,-0,0
42228,1,0,0,-0,0
42229,1,0,0,-0,0
42230,1,1,0,0,0
42231,1,0,0,-0,0
42232,1,0,0,-0,0
42233,1,0,0,-0,0
42234,1,0,0,-0,0
42235,1,0,0,-0,0
42236,1,1,0,0,0
42237,1,0,0,-0,0
42238,1,1,3,0,0
42239,1,6,18,5,10
42240,1,0,0,-0,0
42241,1,4,15,5,1
42242,1,0,0,-0,0
42243,1,0,0,-0,0
42244,1,1,0,0,0
42245,1,2,1,1,0
42246,1,3,4,3,0
42247,1,0,0,-0,0
42248,1,0,0,-0,0
42249,1,0,0,-0,0
42250,1,0,0,-0,0
42251,1,6,5,0,15
42252,1,0,0,-0,0
42253,1,0,0,-0,0
42254,1,2,0,0,1
42255,1,1,1,0,0
42256,1,1,1,0,0
42257,1,0,0,-0,0
42258,1,1,1,0,0
42259,1,0,0,-0,0
42260,1,0,0,-0,0
42261,1,2,2,1,0
42262,1,2,2,1,0
42263,1,1,2,0,0
42264,1,0,0,-0,0
42265,1,0,0,-0,0
42266,1,2,0,0,1
42267,1,2,0,0,1
42268,1,1,0,0,0
42269,1,0,0,-0,0
42270,1,1,0,0,0
42271,1,0,0,-0,0
42272,1,0,0,-0,0
42273,1,2,0,0,1
42274,1,2,0,0,1
42275,1,2,4,0,1
42276,1,3,4,2,1
42277,1,1,2,0,0
42278,1,1,1,0,0
42279,1,1,0,0,0
42280,1,0,0,-0,0
42281,1,0,0,-0,0
42282,1,0,0,-0,0
42283,1,1,0,0,0
42284,1,1,0,0,0
42285,1,0,0,-0,0
42286,1,1,0,0,0
42287,1,1,3,0,0
42288,1,1,2,0,0
42289,1,0,0,-0,0
42290,1,0,0,-0,0
42291,1,0,0,-0,0
42292,1,7,22,17,4
42293,1,1,0,0,0
42294,1,0,0,-0,0
42295,1,1,2,0,0
42296,1,1,2,0,0
42297,1,0,0,-0,0
42298,1,1,1,0,0
42299,1,0,0,-0,0
42300,1,2,1,0,1
42301,1,0,0,-0,0
42302,1,0,0,-0,0
42303,1,0,0,-0,0
42304,1,0,0,-0,0
42305,1,0,0,-0,0
42306,1,0,0,-0,0
42307,1,1,1,0,0
42308,1,2,6,1,0
42309,1,4,10,3,3
42310,1,1,5,0,0
42311,1,2,3,1,0
42312,1,2,3,1,0
42313,1,1,0,0,0
42314,1,1,0,0,0
42315,1,1,0,0,0
42316,1,0,0,-0,0
42317,1,1,0,0,0
42318,1,0,0,-0,0
42319,1,1,0,0,0
42320,1,3,15,2,1
42321,1,5,12,6,4
42322,1,1,9,0,0
42323,1,0,0,-0,0
42324,1,4,5,3,3
42325,1,0,0,-0,0
42326,1,0,0,-0,0
42327,1,0,0,-0,0
42328,1,1,1,0,0
42329,1,1,3,0,0
42330,1,0,0,-0,0
42331,1,0,0,-0,0
42332,1,0,0,-0,0
42333,1,0,0,-0,0
42334,1,7,8,6,15
42335,1,0,0,-0,0
42336,1,0,0,-0,0
42337,1,0,0,-0,0
42338,1,1,1,0,0
42339,1,1,0,0,0
42340,1,2,4,1,0
42341,1,0,0,-0,0
42342,1,0,0,-0,0
42343,1,0,0,-0,0
42344,1,3,4,2,1
42345,1,3,4,2,1
42346,1,5,11,8,2
42347,1,2,2,1,0
42348,1,2,2,1,0
42349,1,0,0,-0,0
42350,1,1,0,0,0
42351,1,3,12,3,0
42352,1,0,0,-0,0
42353,1,0,0,-0,0
42354,1,1,0,0,0
42355,1,0,0,-0,0
42356,1,1,0,0,0
42357,1,1,1,0,0
42358,1,1,0,0,0
42359,1,2,1,0,1
42360,1,2,1,0,1
42361,1,1,6,0,0
42362,1,2,4,1,0
42363,1,0,0,-0,0
42364,1,0,0,-0,0
42365,1,1,0,0,0
42366,1,1,1,0,0
42367,1,2,0,1,0
42368,1,0,0,-0,0
42369,1,1,1,0,0
42370,1,0,0,-0,0
42371,1,1,6,0,0
42372,1,1,0,0,0
42373,1,3,1,0,3
42374,1,0,0,-0,0
42375,1,0,0,-0,0
42376,1,0,0,-0,0
42377,1,1,0,0,0
42378,1,3,2,2,1
42379,1,2,3,1,0
42380,1,0,0,-0,0
42381,1,0,0,-0,0
42382,1,1,0,0,0
42383,1,0,0,-0,0
42384,1,0,0,-0,0
42385,1,1,2,0,0
42386,1,1,3,0,0
42387,1,1,1,0,0
42388,1,1,1,0,0
42389,1,1,0,0,0
42390,1,2,0,0,1
42391,1,2,0,0,1
42392,1,0,0,-0,0
42393,1,2,0,0,1
42394,1,0,0,-0,0
42395,1,2,4,0,1
42396,1,5,12,6,4
42397,1,4,6,3,3
42398,1,2,7,1,0
42399,1,0,0,-0,0
42400,1,0,0,-0,0
42401,1,2,0,0,1
42402,1,2,0,0,1
42403,1,0,0,-0,0
42404,1,0,0,-0,0
42405,1,1,8,0,0
42406,1,2,1,0,1
42407,1,3,2,2,1
42408,1,2,2,0,1
42409,1,2,3,1,0
42410,1,0,0,-0,0
42411,1,1,1,0,0
42412,1,0,0,-0,0
42413,1,2,4,0,1
42414,1,1,1,0,0
42415,1,1,0,0,0
42416,1,1,0,0,0
42417,1,1,0,0,0
42418,1,0,0,-0,0
42419,1,0,0,-0,0
42420,1,1,0,0,0
42421,1,1,0,0,0
42422,1,1,1,0,0
42423,1,0,0,-0,0
42424,1,0,0,-0,0
42425,1,0,0,-0,0
42426,1,3,2,2,1
42427,1,1,0,0,0
42428,1,1,0,0,0
42429,1,0,0,-0,0
42430,1,0,0,-0,0
42431,1,0,0,-0,0
42432,1,0,0,-0,0
42433,1,0,0,-0,0
42434,1,1,0,0,0
42435,1,0,0,-0,0
42436,1,1,0,0,0
42437,1,0,0,-0,0
42438,1,1,1,0,0
42439,1,2,2,1,0
42440,1,1,0,0,0
42441,1,1,0,0,0
42442,1,0,0,-0,0
42443,1,2,1,1,0
42444,1,0,0,-0,0
42445,1,0,0,-0,0
42446,1,0,0,-0,0
42447,1,3,7,2,1
42448,1,4,9,4,2
42449,1,0,0,-0,0
42450,1,3,5,2,1
42451,1,3,5,2,1
42452,1,1,0,0,0
42453,1,4,8,3,3
42454,1,0,0,-0,0
42455,1,0,0,-0,0
42456,1,1,0,0,0
42457,1,1,6,0,0
42458,1,0,0,-0,0
42459,1,0,0,-0,0
42460,1,0,0,-0,0
42461,1,0,0,-0,0
42462,1,0,0,-0,0
42463,1,0,0,-0,0
42464,1,0,0,-0,0
42465,1,0,0,-0,0
42466,1,0,0,-0,0
42467,1,1,0,0,0
42468,1,0,0,-0,0
42469,1,0,0,-0,0
42470,1,0,0,-0,0
42471,1,0,0,-0,0
42472,1,0,0,-0,0
42473,1,7,20,14,7
42474,1,0,0,-0,0
42475,1,0,0,-0,0
42476,1,0,0,-0,0
42477,1,0,0,-0,0
42478,1,2,0,0,1
42479,1,2,0,0,1
42480,1,2,2,0,1
42481,1,1,1,0,0
42482,1,1,1,0,0
42483,1,1,0,0,0
42484,1,1,0,0,0
42485,1,0,0,-0,0
42486,1,0,0,-0,0
42487,1,1,0,0,0
42488,1,1,1,0,0
42489,1,1,1,0,0
42490,1,0,0,-0,0
42491,1,0,0,-0,0
42492,1,0,0,-0,0
42493,1,0,0,-0,0
42494,1,1,1,0,0
42495,1,1,0,0,0
42496,1,0,0,-0,0
42497,1,2,6,1,0
42498,1,1,2,0,0
42499,1,0,0,-0,0
42500,1,2,6,1,0
42501,1,0,0,-0,0
42502,1,0,0,-0,0
42503,1,0,0,-0,0
42504,1,1,1,0,0
42505,1,2,3,1,0
42506,1,1,3,0,0
42507,1,3,11,0,3
42508,1,0,0,-0,0
42509,1,4,7,6,0
42510,1,3,11,3,0
42511,1,1,0,0,0
42512,1,0,0,-0,0
42513,1,0,0,-0,0
42514,1,0,0,-0,0
42515,1,4,10,5,1
42516,1,2,7,0,1
42517,1,2,3,1,0
42518,1,3,15,2,1
42519,1,0,0,-0,0
42520,1,0,0,-0,0
42521,1,0,0,-0,0
42522,1,0,0,-0,0
42523,1,1,4,0,0
42524,1,3,0,0,3
42525,1,3,0,0,3
42526,1,3,0,0,3
42527,1,0,0,-0,0
42528,1,0,0,-0,0
42529,1,2,3,1,0
42530,1,1,0,0,0
42531,1,1,0,0,0
42532,1,4,19,4,2
42533,1,3,10,2,1
42534,1,2,1,1,0
42535,1,0,0,-0,0
42536,1,1,1,0,0
42537,1,0,0,-0,0
42538,1,1,1,0,0
42539,1,0,0,-0,0
42540,1,0,0,-0,0
42541,1,0,0,-0,0
42542,1,0,0,-0,0
42543,1,0,0,-0,0
42544,1,0,0,-0,0
42545,1,4,9,5,1
42546,1,3,10,3,0
42547,1,1,0,0,0
42548,1,2,3,1,0
42549,1,2,7,0,1
42550,1,0,0,-0,0
42551,1,0,0,-0,0
42552,1,0,0,-0,0
42553,1,0,0,-0,0
42554,1,1,7,0,0
42555,1,2,0,0,1
42556,1,2,0,0,1
42557,1,0,0,-0,0
42558,1,1,0,0,0
42559,1,1,0,0,0
42560,1,0,0,-0,0
42561,1,0,0,-0,0
42562,1,1,10,0,0
42563,1,0,0,-0,0
42564,1,0,0,-0,0
42565,1,0,0,-0,0
42566,1,1,1,0,0
42567,1,0,0,-0,0
42568,1,0,0,-0,0
42569,1,3,14,2,1
42570,1,6,11,5,10
42571,1,1,2,0,0
42572,1,1,1,0,0
42573,1,0,0,-0,0
42574,1,1,0,0,0
42575,1,1,0,0,0
42576,1,0,0,-0,0
42577,1,0,0,-0,0
42578,1,0,0,-0,0
42579,1,2,11,0,1
42580,1,5,12,6,4
42581,1,0,0,-0,0
42582,1,0,0,-0,0
42583,1,0,0,-0,0
42584,1,0,0,-0,0
42585,1,1,0,0,0
42586,1,1,0,0,0
42587,1,1,0,0,0
42588,1,1,0,0,0
42589,1,0,0,-0,0
42590,1,0,0,-0,0
42591,1,0,0,-0,0
42592,1,0,0,-0,0
42593,1,0,0,-0,0
42594,1,0,0,-0,0
42595,1,0,0,-0,0
42596,1,1,0,0,0
42597,1,0,0,-0,0
42598,1,0,0,-0,0
42599,1,0,0,-0,0
42600,1,1,0,0,0
42601,1,1,0,0,0
42602,1,1,2,0,0
42603,1,0,0,-0,0
42604,1,1,0,0,0
42605,1,0,0,-0,0
42606,1,0,0,-0,0
42607,1,1,7,0,0
42608,1,5,15,9,1
42609,1,4,11,5,1
42610,1,8,29,21,7
42611,1,7,33,16,5
42612,1,3,13,0,3
42613,1,1,0,0,0
42614,1,0,0,-0,0
42615,1,2,0,1,0
42616,1,2,1,0,1
42617,1,2,1,0,1
42618,1,0,0,-0,0
42619,1,2,8,1,0
42620,1,1,2,0,0
42621,1,0,0,-0,0
42622,1,0,0,-0,0
42623,1,4,18,4,2
42624,1,1,1,0,0
42625,1,3,6,2,1
42626,1,5,11,3,7
42627,1,1,0,0,0
42628,1,1,0,0,0
42629,1,0,0,-0,0
42630,1,0,0,-0,0
42631,1,1,8,0,0
42632,1,0,0,-0,0
42633,1,2,2,1,0
42634,1,2,2,1,0
42635,1,0,0,-0,0
42636,1,0,0,-0,0
42637,1,4,24,5,1
42638,1,0,0,-0,0
42639,1,1,0,0,0
42640,1,0,0,-0,0
42641,1,1,0,0,0
42642,1,0,0,-0,0
42643,1,0,0,-0,0
42644,1,3,0,0,3
42645,1,3,0,0,3
42646,1,3,0,0,3
42647,1,3,10,2,1
42648,1,2,9,1,0
42649,1,2,3,1,0
42650,1,3,11,3,0
42651,1,1,0,0,0
42652,1,3,19,3,0
42653,1,0,0,-0,0
42654,1,4,7,4,2
42655,1,1,3,0,0
42656,1,0,0,-0,0
42657,1,0,0,-0,0
42658,1,1,9,0,0
42659,1,1,0,0,0
42660,1,1,1,0,0
42661,1,2,8,0,1
42662,1,1,6,0,0
42663,1,0,0,-0,0
42664,1,1,4,0,0
42665,1,0,0,-0,0
42666,1,1,0,0,0
42667,1,1,4,0,0
42668,1,0,0,-0,0
42669,1,0,0,-0,0
42670,1,0,0,-0,0
42671,1,1,3,0,0
42672,1,0,0,-0,0
42673,1,2,0,1,0
42674,1,0,0,-0,0
42675,1,0,0,-0,0
42676,1,1,1,0,0
42677,1,1,1,0,0
42678,1,1,0,0,0
42679,1,1,0,0,0
42680,1,0,0,-0,0
42681,1,0,0,-0,0
42682,1,0,0,-0,0
42683,1,0,0,-0,0
42684,1,0,0,-0,0
42685,1,0,0,-0,0
42686,1,2,4,0,1
42687,1,0,0,-0,0
42688,1,0,0,-0,0
42689,1,0,0,-0,0
42690,1,0,0,-0,0
42691,1,1,0,0,0
42692,1,3,0,0,3
42693,1,3,0,0,3
42694,1,3,0,0,3
42695,1,0,0,-0,0
42696,1,0,0,-0,0
42697,1,2,0,0,1
42698,1,2,0,0,1
42699,1,1,2,0,0
42700,1,1,1,0,0
42701,1,2,9,1,0
42702,1,1,6,0,0
42703,1,4,18,3,3
42704,1,0,0,-0,0
42705,1,0,0,-0,0
42706,1,0,0,-0,0
42707,1,1,3,0,0
42708,1,4,11,4,2
42709,1,4,11,4,2
42710,1,1,1,0,0
42711,1,0,0,-0,0
42712,1,1,4,0,0
42713,1,0,0,-0,0
42714,1,0,0,-0,0
42715,1,0,0,-0,0
42716,1,0,0,-0,0
42717,1,3,10,2,1
42718,1,1,4,0,0
42719,1,1,2,0,0
42720,1,0,0,-0,0
42721,1,1,6,0,0
42722,1,4,6,6,0
42723,1,0,0,-0,0
42724,1,2,1,0,1
42725,1,2,1,0,1
42726,1,1,2,0,0
42727,1,2,5,1,0
42728,1,3,4,3,0
42729,1,2,10,1,0
42730,1,2,8,1,0
42731,1,1,0,0,0
42732,1,3,7,3,0
42733,1,0,0,-0,0
42734,1,4,15,5,1
42735,1,2,3,1,0
42736,1,1,1,0,0
42737,1,1,3,0,0
42738,1,2,4,1,0
42739,1,1,0,0,0
42740,1,2,7,1,0
42741,1,0,0,-0,0
42742,1,3,11,2,1
42743,1,1,4,0,0
42744,1,2,2,0,1
42745,1,1,2,0,0
42746,1,0,0,-0,0
42747,1,1,1,0,0
42748,1,0,0,-0,0
42749,1,5,21,6,4
42750,1,4,16,3,3
42751,1,5,21,6,4
42752,1,1,0,0,0
42753,1,0,0,-0,0
42754,1,0,0,-0,0
42755,1,0,0,-0,0
42756,1,1,3,0,0
42757,1,3,2,2,1
42758,1,2,1,0,1
42759,1,0,0,-0,0
42760,1,0,0,-0,0
42761,1,0,0,-0,0
42762,1,0,0,-0,0
42763,1,1,0,0,0
42764,1,1,0,0,0
42765,1,0,0,-0,0
42766,1,1,1,0,0
42767,1,2,0,1,0
42768,1,4,13,5,1
42769,1,0,0,-0,0
42770,1,0,0,-0,0
42771,1,0,0,-0,0
42772,1,0,0,-0,0
42773,1,0,0,-0,0
42774,1,0,0,-0,0
42775,1,0,0,-0,0
42776,1,0,0,-0,0
42777,1,0,0,-0,0
42778,1,1,1,0,0
42779,1,1,0,0,0
42780,1,1,1,0,0
42781,1,2,0,1,0
42782,1,1,1,0,0
42783,1,3,12,2,1
42784,1,0,0,-0,0
42785,1,1,0,0,0
42786,1,0,0,-0,0
42787,1,0,0,-0,0
42788,1,1,0,0,0
42789,1,0,0,-0,0
42790,1,0,0,-0,0
42791,1,2,4,1,0
42792,1,0,0,-0,0
42793,1,1,2,0,0
42794,1,0,0,-0,0
42795,1,3,8,3,0
42796,1,0,0,-0,0
42797,1,1,0,0,0
42798,1,1,0,0,0
42799,1,4,10,3,3
42800,1,0,0,-0,0
42801,1,3,1,0,3
42802,1,0,0,-0,0
42803,1,1,0,0,0
42804,1,0,0,-0,0
42805,1,0,0,-0,0
42806,1,1,14,0,0
42807,1,0,0,-0,0
42808,1,2,0,0,1
42809,1,2,0,0,1
42810,1,0,0,-0,0
42811,1,0,0,-0,0
42812,1,1,1,0,0
42813,1,1,1,0,0
42814,1,0,0,-0,0
42815,1,0,0,-0,0
42816,1,0,0,-0,0
42817,1,5,14,7,3
42818,1,1,0,0,0
42819,1,1,1,0,0
42820,1,0,0,-0,0
42821,1,0,0,-0,0
42822,1,0,0,-0,0
42823,1,1,2,0,0
42824,1,4,11,0,6
42825,1,0,0,-0,0
42826,1,2,7,1,0
42827,1,0,0,-0,0
42828,1,1,0,0,0
42829,1,1,0,0,0
42830,1,3,3,2,1
42831,1,1,1,0,0
42832,1,2,2,1,0
42833,1,0,0,-0,0
42834,1,0,0,-0,0
42835,1,0,0,-0,0
42836,1,0,0,-0,0
42837,1,0,0,-0,0
42838,1,1,0,0,0
42839,1,8,9,18,10
42840,1,0,0,-0,0
42841,1,0,0,-0,0
42842,1,0,0,-0,0
42843,1,3,4,2,1
42844,1,0,0,-0,0
42845,1,1,1,0,0
42846,1,1,0,0,0
42847,1,2,12,0,1
42848,1,0,0,-0,0
42849,1,4,7,3,3
42850,1,0,0,-0,0
42851,1,1,1,0,0
42852,1,0,0,-0,0
42853,1,2,2,1,0
42854,1,1,1,0,0
42855,1,2,4,1,0
42856,1,3,6,2,1
42857,1,1,1,0,0
42858,1,1,1,0,0
42859,1,2,0,1,0
42860,1,1,1,0,0
42861,1,0,0,-0,0
42862,1,1,0,0,0
42863,1,0,0,-0,0
42864,1,0,0,-0,0
42865,1,1,0,0,0
42866,1,0,0,-0,0
42867,1,1,1,0,0
42868,1,0,0,-0,0
42869,1,1,0,0,0
42870,1,1,0,0,0
42871,1,0,0,-0,0
42872,1,0,0,-0,0
42873,1,4,19,4,2
42874,1,3,6,2,1
42875,1,1,4,0,0
42876,1,5,11,7,3
42877,1,0,0,-0,0
42878,1,0,0,-0,0
42879,1,0,0,-0,0
42880,1,2,2,1,0
42881,1,0,0,-0,0
42882,1,0,0,-0,0
42883,1,1,1,0,0
42884,1,0,0,-0,0
42885,1,0,0,-0,0
42886,1,1,0,0,0
42887,1,1,0,0,0
42888,1,0,0,-0,0
42889,1,1,2,0,0
42890,1,0,0,-0,0
42891,1,2,2,1,0
42892,1,0,0,-0,0
42893,1,1,0,0,0
42894,1,3,3,3,0
42895,1,1,2,0,0
42896,1,7,8,14,7
42897,1,0,0,-0,0
42898,1,1,0,0,0
42899,1,0,0,-0,0
42900,1,0,0,-0,0
42901,1,1,0,0,0
42902,1,0,0,-0,0
42903,1,0,0,-0,0
42904,1,0,0,-0,0
42905,1,0,0,-0,0
42906,1,2,0,0,1
42907,1,2,0,0,1
42908,1,2,0,0,1
42909,1,0,0,-0,0
42910,1,2,6,1,0
42911,1,2,2,1,0
42912,1,1,1,0,0
42913,1,0,0,-0,0
42914,1,1,0,0,0
42915,1,0,0,-0,0
42916,1,1,1,0,0
42917,1,0,0,-0,0
42918,1,0,0,-0,0
42919,1,0,0,-0,0
42920,1,2,2,1,0
42921,1,2,2,1,0
42922,1,0,0,-0,0
42923,1,0,0,-0,0
42924,1,1,0,0,0
42925,1,1,1,0,0
42926,1,1,0,0,0
42927,1,1,0,0,0
42928,1,1,0,0,0
42929,1,0,0,-0,0
42930,1,1,0,0,0
42931,1,0,0,-0,0
42932,1,4,11,0,6
42933,1,1,1,0,0
42934,1,0,0,-0,0
42935,1,1,2,0,0
42936,1,0,0,-0,0
42937,1,0,0,-0,0
42938,1,1,0,0,0
42939,1,0,0,-0,0
42940,1,0,0,-0,0
42941,1,1,0,0,0
42942,1,3,2,2,1
42943,1,2,3,1,0
42944,1,0,0,-0,0
42945,1,5,6,4,6
42946,1,0,0,-0,0
42947,1,1,1,0,0
42948,1,0,0,-0,0
42949,1,1,1,0,0
42950,1,2,3,1,0
42951,1,2,3,1,0
42952,1,1,0,0,0
42953,1,0,0,-0,0
42954,1,0,0,-0,0
42955,1,1,10,0,0
42956,1,3,15,2,1
42957,1,7,11,6,15
42958,1,0,0,-0,0
42959,1,0,0,-0,0
42960,1,0,0,-0,0
42961,1,0,0,-0,0
42962,1,0,0,-0,0
42963,1,1,1,0,0
42964,1,1,1,0,0
42965,1,0,0,-0,0
42966,1,1,2,0,0
42967,1,3,8,3,0
42968,1,3,4,2,1
42969,1,0,0,-0,0
42970,1,1,0,0,0
42971,1,0,0,-0,0
42972,1,0,0,-0,0
42973,1,0,0,-0,0
42974,1,0,0,-0,0
42975,1,0,0,-0,0
42976,1,0,0,-0,0
42977,1,1,0,0,0
42978,1,0,0,-0,0
42979,1,1,1,0,0
42980,1,0,0,-0,0
42981,1,0,0,-0,0
42982,1,1,0,0,0
42983,1,1,0,0,0
42984,1,1,0,0,0
42985,1,1,0,0,0
42986,1,0,0,-0,0
42987,1,4,17,5,1
42988,1,1,0,0,0
42989,1,3,8,3,0
42990,1,1,0,0,0
42991,1,1,0,0,0
42992,1,0,0,-0,0
42993,1,0,0,-0,0
42994,1,0,0,-0,0
42995,1,1,2,0,0
42996,1,0,0,-0,0
42997,1,0,0,-0,0
42998,1,1,0,0,0
42999,1,0,0,-0,0
43000,1,5,6,9,1
43001,1,4,7,6,0
43002,1,0,0,-0,0
43003,1,0,0,-0,0
43004,1,1,2,0,0
43005,1,3,0,2,1
43006,1,3,8,3,0
43007,1,0,0,-0,0
43008,1,4,22,6,0
43009,1,1,16,0,0
43010,1,1,0,0,0
43011,1,1,0,0,0
43012,1,0,0,-0,0
43013,1,2,5,0,1
43014,1,0,0,-0,0
43015,1,4,14,3,3
43016,1,0,0,-0,0
43017,1,0,0,-0,0
43018,1,3,5,3,0
43019,1,2,6,1,0
43020,1,0,0,-0,0
43021,1,1,2,0,0
43022,1,0,0,-0,0
43023,1,0,0,-0,0
43024,1,0,0,-0,0
43025,1,0,0,-0,0
43026,1,0,0,-0,0
43027,1,0,0,-0,0
43028,1,0,0,-0,0
43029,1,1,4,0,0
43030,1,1,0,0,0
43031,1,1,0,0,0
43032,1,1,0,0,0
43033,1,0,0,-0,0
43034,1,0,0,-0,0
43035,1,1,0,0,0
43036,1,1,0,0,0
43037,1,6,5,9,6
43038,1,0,0,-0,0
